bias_lya*(1+beta_lya) beta_lya ap at alpha_lya SigmaNL_perp 1+f bao_amp bias_lls beta_lls L0_lls bias_gamma bias_prim lambda_uv bias_qso growth_rate drp Lpar_cross Lper_cross qso_evol_0 qso_evol_1 sigma_velo_lorentz qso_rad_strength qso_rad_asymmetry qso_rad_lifetime qso_rad_decrease bias_Si2c beta_Si2c alpha_Si2c bias_Si3 beta_Si3 alpha_Si3 bias_Si2b beta_Si2b alpha_Si2b bias_Si2a beta_Si2a alpha_Si2a qso_metal_boost chi2
-0.35461405335 2.34579692365 1.12382793059 0.605527638191 2.9 3.26 1.966 1.0 0.0245938527523 0.539189245928 62.6387986016 -0.127459647399 -0.666666666667 300.0 3.87084 0.97076 -0.933803870492 4.0 4.0 0.53 0.289 7.25995296816 0.128927712631 0.0 inf 300.0 0.000464756323199 0.5 1.0 -0.00692988181327 0.5 1.0 -0.00394273208293 0.5 1.0 -0.00141765398205 0.5 1.0 1.0 2601.25831705
-0.354635855961 2.34934343566 1.12414533943 0.610552763819 2.9 3.26 1.966 1.0 0.0246305255437 0.539683894925 62.671924947 -0.126928812848 -0.666666666667 300.0 3.87084 0.97076 -0.933819233091 4.0 4.0 0.53 0.289 7.26648115238 0.126747305959 0.0 inf 300.0 0.000464527091414 0.5 1.0 -0.00693305881298 0.5 1.0 -0.00394480966037 0.5 1.0 -0.00141975245123 0.5 1.0 1.0 2601.56485718
-0.354652635923 2.35228473503 1.12453387234 0.615577889447 2.9 3.26 1.966 1.0 0.0246730870195 0.540173546414 62.7071948174 -0.126451831081 -0.666666666667 300.0 3.87084 0.97076 -0.933804346068 4.0 4.0 0.53 0.289 7.27205023135 0.124850365104 0.0 inf 300.0 0.00046394091731 0.5 1.0 -0.00693624280737 0.5 1.0 -0.00394693333811 0.5 1.0 -0.00142200762217 0.5 1.0 1.0 2601.83321131
-0.354663044116 2.35450092194 1.12499503567 0.620603015075 2.9 3.26 1.966 1.0 0.02472135252 0.540652356413 62.7444255854 -0.126038166903 -0.666666666667 300.0 3.87084 0.97076 -0.933766153891 4.0 4.0 0.53 0.289 7.27644452831 0.123292733923 0.0 inf 300.0 0.000463039295436 0.5 1.0 -0.00693930361053 0.5 1.0 -0.00394906854846 0.5 1.0 -0.00142440743363 0.5 1.0 1.0 2602.05804668
-0.354667197102 2.3558925344 1.12549955542 0.625628140704 2.9 3.26 1.966 1.0 0.0247751276875 0.5411214573 62.7828915957 -0.12569487034 -0.666666666667 300.0 3.87084 0.97076 -0.933698850275 4.0 4.0 0.53 0.289 7.27952374095 0.122125755021 0.0 inf 300.0 0.000461891354588 0.5 1.0 -0.00694228970799 0.5 1.0 -0.0039511801513 0.5 1.0 -0.00142692696329 0.5 1.0 1.0 2602.23448912
-0.354664932231 2.35636716559 1.12604250141 0.630653266332 2.9 3.26 1.966 1.0 0.0248340682424 0.541579009097 62.8225439682 -0.125426046262 -0.666666666667 300.0 3.87084 0.97076 -0.933592638251 4.0 4.0 0.53 0.289 7.28114623034 0.121396059379 0.0 inf 300.0 0.000460482841673 0.5 1.0 -0.00694514091799 0.5 1.0 -0.00395323639321 0.5 1.0 -0.00142958655381 0.5 1.0 1.0 2602.35823026
-0.354655738461 2.3558323049 1.12662043211 0.63567839196 2.9 3.26 1.966 1.0 0.0248981478861 0.542020316751 62.8631352408 -0.125236327467 -0.666666666667 300.0 3.87084 0.97076 -0.933446409572 4.0 4.0 0.53 0.289 7.28116477446 0.12114692366 0.0 inf 300.0 0.000458826641176 0.5 1.0 -0.00694782930866 0.5 1.0 -0.00395525463497 0.5 1.0 -0.00143235220319 0.5 1.0 1.0 2602.42516651
-0.354639056933 2.35422490082 1.12721588275 0.640703517588 2.9 3.26 1.966 1.0 0.024967244078 0.542441364642 62.9041368068 -0.125131772046 -0.666666666667 300.0 3.87084 0.97076 -0.933257188106 4.0 4.0 0.53 0.289 7.27946718434 0.121411091328 0.0 inf 300.0 0.000457006695772 0.5 1.0 -0.00695034006178 0.5 1.0 -0.00395729891905 0.5 1.0 -0.00143515178312 0.5 1.0 1.0 2602.43209218
-0.354615089207 2.35150198591 1.1278205832 0.645728643216 2.9 3.26 1.966 1.0 0.0250412668404 0.542839549866 62.9450724396 -0.125114465922 -0.666666666667 300.0 3.87084 0.97076 -0.933021924235 4.0 4.0 0.53 0.289 7.27598506228 0.122214905931 0.0 inf 300.0 0.000455015060892 0.5 1.0 -0.00695274069855 0.5 1.0 -0.00395944311286 0.5 1.0 -0.00143791530564 0.5 1.0 1.0 2602.37664622
-0.354583096896 2.34763861612 1.12842529937 0.650753768844 2.9 3.26 1.966 1.0 0.0251198713056 0.543210314438 62.985548751 -0.125189515014 -0.666666666667 300.0 3.87084 0.97076 -0.932752208021 4.0 4.0 0.53 0.289 7.27063325421 0.123575890317 0.0 inf 300.0 0.000452942606059 0.5 1.0 -0.00695499794598 0.5 1.0 -0.00396178931176 0.5 1.0 -0.00144052588214 0.5 1.0 1.0 2602.25724982
-0.354543379421 2.34264769162 1.129013827 0.655778894472 2.9 3.26 1.966 1.0 0.0252022675109 0.543553137871 63.0245156663 -0.125358166146 -0.666666666667 300.0 3.87084 0.97076 -0.932451490241 4.0 4.0 0.53 0.289 7.26338785922 0.125502215926 0.0 inf 300.0 0.000450839604365 0.5 1.0 -0.00695722988074 0.5 1.0 -0.00396439470172 0.5 1.0 -0.00144283747864 0.5 1.0 1.0 2602.0731406
-0.354495722259 2.33655100674 1.12958862972 0.660804020101 2.9 3.26 1.966 1.0 0.0252876032665 0.543867818096 63.0619445589 -0.125620484607 -0.666666666667 300.0 3.87084 0.97076 -0.932134395459 4.0 4.0 0.53 0.289 7.25422136566 0.127994383584 0.0 inf 300.0 0.00044869421673 0.5 1.0 -0.00695941505599 0.5 1.0 -0.00396724256096 0.5 1.0 -0.00144478068369 0.5 1.0 1.0 2601.82480063
-0.354439596548 2.32939421309 1.13014420602 0.665829145729 2.9 3.26 1.966 1.0 0.0253745728394 0.54415648491 63.0975880098 -0.125977021898 -0.666666666667 300.0 3.87084 0.97076 -0.93181160541 4.0 4.0 0.53 0.289 7.24311867323 0.131044531871 0.0 inf 300.0 0.000446516513296 0.5 1.0 -0.00696150594791 0.5 1.0 -0.00397024248107 0.5 1.0 -0.0014462820138 0.5 1.0 1.0 2601.51312544
-0.354374938228 2.32123463732 1.13064980794 0.670854271357 2.9 3.26 1.966 1.0 0.0254622461447 0.54442136302 63.1308418763 -0.126430507429 -0.666666666667 300.0 3.87084 0.97076 -0.931482735613 4.0 4.0 0.53 0.289 7.23012171591 0.134640144801 0.0 inf 300.0 0.000444421920964 0.5 1.0 -0.00696348434289 0.5 1.0 -0.00397322093314 0.5 1.0 -0.00144741571379 0.5 1.0 1.0 2601.13958709
-0.354302737099 2.31215690829 1.13107500347 0.675879396985 2.9 3.26 1.966 1.0 0.025550340137 0.544665321863 63.1609420096 -0.126981313237 -0.666666666667 300.0 3.87084 0.97076 -0.931145550358 4.0 4.0 0.53 0.289 7.21536578142 0.138755613235 0.0 inf 300.0 0.000442522708326 0.5 1.0 -0.00696543965109 0.5 1.0 -0.00397602511494 0.5 1.0 -0.00144833982032 0.5 1.0 1.0 2600.70755068
-0.354223970935 2.30222693818 1.13142575098 0.680904522613 2.9 3.26 1.966 1.0 0.0256387387943 0.544889623401 63.1879717423 -0.127624306258 -0.666666666667 300.0 3.87084 0.97076 -0.930804651613 4.0 4.0 0.53 0.289 7.19896068552 0.143368033325 0.0 inf 300.0 0.00044079324477 0.5 1.0 -0.00696741362289 0.5 1.0 -0.00397855803454 0.5 1.0 -0.00144917196427 0.5 1.0 1.0 2600.22014626
-0.354138744859 2.29150334931 1.13172091925 0.685929648241 2.9 3.26 1.966 1.0 0.0257276524643 0.545095135796 63.2129772768 -0.128354183194 -0.666666666667 300.0 3.87084 0.97076 -0.930465827558 4.0 4.0 0.53 0.289 7.18099826369 0.148449667617 0.0 inf 300.0 0.000439177145239 0.5 1.0 -0.00696927583391 0.5 1.0 -0.00398083445208 0.5 1.0 -0.00144993861911 0.5 1.0 1.0 2599.68086973
-0.354053336057 2.28009355702 1.13195980194 0.690954773869 2.9 3.26 1.966 1.0 0.0258174681097 0.545275517698 63.2349967428 -0.129146330541 -0.666666666667 300.0 3.87084 0.97076 -0.93011114339 4.0 4.0 0.53 0.289 7.16158468655 0.153973757189 0.0 inf 300.0 0.000437540558359 0.5 1.0 -0.00697030642389 0.5 1.0 -0.00398261028946 0.5 1.0 -0.00145036516276 0.5 1.0 1.0 2599.09410309
-0.353950780392 2.26815369089 1.13210760201 0.695979899497 2.9 3.26 1.966 1.0 0.0259060512013 0.545476542766 63.2569691608 -0.130039018759 -0.666666666667 300.0 3.87084 0.97076 -0.929755811908 4.0 4.0 0.53 0.289 7.14096250043 0.15977964878 0.0 inf 300.0 0.000437682110128 0.5 1.0 -0.00697083629407 0.5 1.0 -0.00398393118794 0.5 1.0 -0.00145119897368 0.5 1.0 1.0 2598.46402995
-0.353846521501 2.25567034215 1.1321453024 0.701005025126 2.9 3.26 1.966 1.0 0.0259955493963 0.545616421797 63.2741376425 -0.131014024791 -0.666666666667 300.0 3.87084 0.97076 -0.929437899249 4.0 4.0 0.53 0.289 7.11929744307 0.165978583169 0.0 inf 300.0 0.000436812775596 0.5 1.0 -0.00697220238593 0.5 1.0 -0.00398531511056 0.5 1.0 -0.00145195310392 0.5 1.0 1.0 2597.7954594
-0.353737303922 2.24276616887 1.1320877039 0.706030150754 2.9 3.26 1.966 1.0 0.0260853035956 0.545738915268 63.288460386 -0.132061430919 -0.666666666667 300.0 3.87084 0.97076 -0.929127730193 4.0 4.0 0.53 0.289 7.0966958991 0.172475784714 0.0 inf 300.0 0.00043632119854 0.5 1.0 -0.00697341389395 0.5 1.0 -0.00398642724256 0.5 1.0 -0.00145271949552 0.5 1.0 1.0 2597.09317953
-0.353623783605 2.22952534211 1.13192450345 0.711055276382 2.9 3.26 1.966 1.0 0.0261754387254 0.545843943151 63.299750688 -0.133177782897 -0.666666666667 300.0 3.87084 0.97076 -0.928831171326 4.0 4.0 0.53 0.289 7.07330265395 0.179233586977 0.0 inf 300.0 0.000436233598566 0.5 1.0 -0.00697453224417 0.5 1.0 -0.00398734270373 0.5 1.0 -0.00145346945182 0.5 1.0 1.0 2596.36174087
-0.353506225327 2.21602938385 1.13165629117 0.71608040201 2.9 3.26 1.966 1.0 0.0262660681162 0.545930306833 63.3079554578 -0.134356542426 -0.666666666667 300.0 3.87084 0.97076 -0.92854653795 4.0 4.0 0.53 0.289 7.04926060833 0.186206226421 0.0 inf 300.0 0.000436595255253 0.5 1.0 -0.00697554353718 0.5 1.0 -0.0039880736847 0.5 1.0 -0.00145424408379 0.5 1.0 1.0 2595.60592496
