0 2.10855812106 2.61264623871 2.33571564264 3.35737065552 0.628038526993 2.33571564264 0.0100063180579 0.0103809754773 0.000243437265473 0 -3.2897187514e-05 0.0100407988208
1 2.12549662674 6.11585385721 2.34018083592 6.47467407002 0.328278551747 2.34018083592 0.00573490258115 0.00513700212885 0.000122920942598 0 -2.95692611973e-05 0.00576612227857
2 2.13316129111 10.1784656025 2.36102619276 10.3995932187 0.205119685573 2.36102619276 0.00333794478732 0.00335923597914 0.000102789435306 0 -2.14044879461e-05 0.00336102686669
3 2.12676606842 14.1296399752 2.3371955725 14.2888019 0.148841455239 2.3371955725 0.00204000429847 0.00202233656855 7.5815455729e-05 0 -1.71466043655e-05 0.00205880936532
4 2.124338561 18.1023655624 2.34212504146 18.2265864406 0.116551641083 2.34212504146 0.00137566358875 0.00137853706929 6.90215316943e-05 0 -1.20024785541e-05 0.00138937840695
5 2.14337791379 22.0278939536 2.35574267148 22.1319267329 0.0968455182259 2.35574267148 0.000985447358643 0.00102806678711 5.99419234938e-05 0 -8.83855801833e-06 0.000996028800214
6 2.13484136615 26.0375065648 2.3482386942 26.1248788661 0.0817167948257 2.3482386942 0.000714405470543 0.000695776817449 5.30793257054e-05 0 -6.49838315606e-06 0.000722641636003
7 2.12320703841 30.0793182374 2.3372230547 30.1541604717 0.0704117443562 2.3372230547 0.000527468318031 0.000482899805968 5.05863538772e-05 0 -4.98617258672e-06 0.000534193854031
8 2.11809338631 34.0288229179 2.34753854207 34.094678599 0.0621238701564 2.34753854207 0.000410762549871 0.000428762680339 4.52949338415e-05 0 -3.80700259309e-06 0.000416370267548
9 2.12744790063 38.0505167643 2.34802068863 38.1099443794 0.0558239571134 2.34802068863 0.000319770845632 0.000386741584337 4.15821209694e-05 0 -2.90155818571e-06 0.000324524091825
10 2.1318307679 42.0410856044 2.35030591588 42.0951016298 0.0506432027805 2.35030591588 0.00025379258336 0.000286799234507 3.92317809606e-05 0 -2.24741581751e-06 0.000257944487253
