bias_lya*(1+beta_lya) beta_lya ap at alpha_lya SigmaNL_perp 1+f bao_amp bias_lls beta_lls L0_lls bias_gamma bias_prim lambda_uv Lpar_auto Lper_auto bias_Si3 beta_Si3 alpha_Si3 bias_Si2a beta_Si2a alpha_Si2a bias_Si2b beta_Si2b alpha_Si2b bias_Si2c beta_Si2c alpha_Si2c bias_CIVa beta_CIVa alpha_CIVa chi2
-0.355682531651 1.62597435601 0.8 1.30689655172 2.9 3.26 1.966 1.0 -0.0303973878418 0.667468385697 24.3833962471 0.125067737808 -0.666666666667 300.0 4.0 4.0 -0.00308850339469 0.5 1.0 -0.00404644014241 0.5 1.0 -0.00317645937634 0.5 1.0 -0.00185033811177 0.5 1.0 -0.0146542079422 0.5 1.0 1264.80467927
-0.355754141119 1.62524969403 0.8 1.33448275862 2.9 3.26 1.966 1.0 -0.0304330937644 0.666022040486 24.3763231659 0.126238217346 -0.666666666667 300.0 4.0 4.0 -0.0030965182905 0.5 1.0 -0.00404494675602 0.5 1.0 -0.00317295625041 0.5 1.0 -0.00184363611332 0.5 1.0 -0.0146782363373 0.5 1.0 1263.76738483
-0.355825555205 1.62408051844 0.8 1.36206896552 2.9 3.26 1.966 1.0 -0.0304624908242 0.666508392916 24.37790076 0.127525590269 -0.666666666667 300.0 4.0 4.0 -0.00309568694255 0.5 1.0 -0.00404165434666 0.5 1.0 -0.00317176674498 0.5 1.0 -0.0018382748632 0.5 1.0 -0.0146634035915 0.5 1.0 1262.71316598
-0.355894810867 1.62290099908 0.8 1.38965517241 2.9 3.26 1.966 1.0 -0.0304892789434 0.666949769731 24.3798087746 0.128759357665 -0.666666666667 300.0 4.0 4.0 -0.00309476508733 0.5 1.0 -0.00403846942192 0.5 1.0 -0.00317052256889 0.5 1.0 -0.00183319405939 0.5 1.0 -0.0146491124377 0.5 1.0 1261.69890161
-0.355960586633 1.62178052105 0.8 1.41724137931 2.9 3.26 1.966 1.0 -0.0305133729287 0.667345481644 24.3816919066 0.129920890154 -0.666666666667 300.0 4.0 4.0 -0.00309391168099 0.5 1.0 -0.00403536392319 0.5 1.0 -0.00316921297747 0.5 1.0 -0.00182840027506 0.5 1.0 -0.0146361117916 0.5 1.0 1260.78028679
-0.356021737649 1.62077609616 0.8 1.44482758621 2.9 3.26 1.966 1.0 -0.0305350103405 0.66769569602 24.3832915079 0.130997063507 -0.666666666667 300.0 4.0 4.0 -0.00309321805317 0.5 1.0 -0.00403232120793 0.5 1.0 -0.00316784706806 0.5 1.0 -0.00182389893349 0.5 1.0 -0.0146250507297 0.5 1.0 1260.00319216
-0.356077470915 1.6199269854 0.8 1.4724137931 2.9 3.26 1.966 1.0 -0.0305547062384 0.667997388573 24.3844618313 0.131981525404 -0.666666666667 300.0 4.0 4.0 -0.00309270860344 0.5 1.0 -0.00402933043367 0.5 1.0 -0.00316644615267 0.5 1.0 -0.00181969124837 0.5 1.0 -0.0146163709215 0.5 1.0 1259.39863519
-0.35612745834 1.61925441722 0.8 1.5 2.9 3.26 1.966 1.0 -0.0305731755576 0.668242037461 24.3851465124 0.132874608109 -0.666666666667 300.0 4.0 4.0 -0.00309236635246 0.5 1.0 -0.00402637886542 0.5 1.0 -0.00316503930125 0.5 1.0 -0.00181577021515 0.5 1.0 -0.0146102064136 0.5 1.0 1258.98085577
-0.354244492675 1.65182791867 0.855555555556 0.7 2.9 3.26 1.966 1.0 -0.0296773469445 0.668783358226 24.3092206125 0.102397457855 -0.666666666667 300.0 4.0 4.0 -0.00314298738869 0.5 1.0 -0.0040611223136 0.5 1.0 -0.00316286948123 0.5 1.0 -0.00155160142068 0.5 1.0 -0.0152177463446 0.5 1.0 1292.33858126
-0.354380690466 1.64950356023 0.855555555556 0.727586206897 2.9 3.26 1.966 1.0 -0.0298289932483 0.668923453181 24.3400844578 0.104864971363 -0.666666666667 300.0 4.0 4.0 -0.00311403718439 0.5 1.0 -0.00406148715163 0.5 1.0 -0.00316805935688 0.5 1.0 -0.00154958705249 0.5 1.0 -0.0151292068771 0.5 1.0 1289.28696952
-0.354509117024 1.64733052041 0.855555555556 0.755172413793 2.9 3.26 1.966 1.0 -0.0299691394002 0.669026719176 24.367634484 0.107131422494 -0.666666666667 300.0 4.0 4.0 -0.00308743181247 0.5 1.0 -0.00406229157704 0.5 1.0 -0.00317321757007 0.5 1.0 -0.00154795938777 0.5 1.0 -0.0150396776039 0.5 1.0 1286.13430194
-0.354608329107 1.64585245435 0.855555555556 0.78275862069 2.9 3.26 1.966 1.0 -0.0301100183505 0.668714081678 24.3810962027 0.109263675258 -0.666666666667 300.0 4.0 4.0 -0.00306773254151 0.5 1.0 -0.0040646155064 0.5 1.0 -0.00317842500825 0.5 1.0 -0.00154846536654 0.5 1.0 -0.0149693707719 0.5 1.0 1283.29552259
-0.354716691505 1.64459928224 0.855555555556 0.810344827586 2.9 3.26 1.966 1.0 -0.03021940138 0.669046476616 24.4024962143 0.111023648687 -0.666666666667 300.0 4.0 4.0 -0.00304586442142 0.5 1.0 -0.00406542283901 0.5 1.0 -0.00318255640261 0.5 1.0 -0.00154633080161 0.5 1.0 -0.0148968306634 0.5 1.0 1280.68256061
-0.354832092649 1.6432778842 0.855555555556 0.837931034483 2.9 3.26 1.966 1.0 -0.0303143654595 0.669445834652 24.4208888732 0.112787168276 -0.666666666667 300.0 4.0 4.0 -0.00302778126056 0.5 1.0 -0.00406592497522 0.5 1.0 -0.00318627508854 0.5 1.0 -0.00154369986939 0.5 1.0 -0.0148305684807 0.5 1.0 1277.99573712
-0.354959908857 1.64176980868 0.855555555556 0.865517241379 2.9 3.26 1.966 1.0 -0.0303935571877 0.670051381144 24.4358065739 0.114625699723 -0.666666666667 300.0 4.0 4.0 -0.00301422011662 0.5 1.0 -0.00406577669597 0.5 1.0 -0.00318960488507 0.5 1.0 -0.00154017167727 0.5 1.0 -0.0147666645595 0.5 1.0 1275.07420537
-0.355081657693 1.6398129634 0.855555555556 0.893103448276 2.9 3.26 1.966 1.0 -0.0304552089318 0.670716639839 24.44244477 0.116508368 -0.666666666667 300.0 4.0 4.0 -0.00300748028297 0.5 1.0 -0.00406475063738 0.5 1.0 -0.00319256965991 0.5 1.0 -0.0015365255086 0.5 1.0 -0.0147158988844 0.5 1.0 1272.00939072
-0.355209988739 1.63770475101 0.855555555556 0.920689655172 2.9 3.26 1.966 1.0 -0.0305022186231 0.671050354779 24.4490039929 0.118320464838 -0.666666666667 300.0 4.0 4.0 -0.00300347532807 0.5 1.0 -0.00406379540621 0.5 1.0 -0.00319425547344 0.5 1.0 -0.00153300917031 0.5 1.0 -0.0146692798384 0.5 1.0 1269.03117323
-0.355332222827 1.63599939068 0.855555555556 0.948275862069 2.9 3.26 1.966 1.0 -0.0305391812339 0.671439165897 24.4512003581 0.120008878046 -0.666666666667 300.0 4.0 4.0 -0.00300306845352 0.5 1.0 -0.00406213995488 0.5 1.0 -0.00319512370507 0.5 1.0 -0.00152887528627 0.5 1.0 -0.0146288544033 0.5 1.0 1266.35552621
-0.355442846742 1.63472699909 0.855555555556 0.975862068966 2.9 3.26 1.966 1.0 -0.0305699486122 0.671867300398 24.4495554739 0.121564775426 -0.666666666667 300.0 4.0 4.0 -0.00300525794964 0.5 1.0 -0.00405978053788 0.5 1.0 -0.00319521168892 0.5 1.0 -0.00152417445033 0.5 1.0 -0.0145979486232 0.5 1.0 1264.10416534
-0.355541744628 1.63384970436 0.855555555556 1.00344827586 2.9 3.26 1.966 1.0 -0.0305971519269 0.672316337382 24.4452720542 0.123002700083 -0.666666666667 300.0 4.0 4.0 -0.0030090630348 0.5 1.0 -0.00405677614807 0.5 1.0 -0.00319456194279 0.5 1.0 -0.00151895896872 0.5 1.0 -0.0145766266016 0.5 1.0 1262.30252562
-0.355630204802 1.63328035141 0.855555555556 1.03103448276 2.9 3.26 1.966 1.0 -0.0306218075772 0.672766193034 24.4392077885 0.124340454952 -0.666666666667 300.0 4.0 4.0 -0.00301396587109 0.5 1.0 -0.00405320897408 0.5 1.0 -0.00319323872499 0.5 1.0 -0.00151338264353 0.5 1.0 -0.0145635042935 0.5 1.0 1260.91632166
-0.355709801475 1.63292436141 0.855555555556 1.05862068966 2.9 3.26 1.966 1.0 -0.0306441526353 0.673202834111 24.4318677562 0.125594171085 -0.666666666667 300.0 4.0 4.0 -0.00301958609127 0.5 1.0 -0.00404919652097 0.5 1.0 -0.00319135916194 0.5 1.0 -0.00150766917883 0.5 1.0 -0.0145567244699 0.5 1.0 1259.8830158
-0.355781941463 1.63270067775 0.855555555556 1.08620689655 2.9 3.26 1.966 1.0 -0.0306644134939 0.673618334815 24.4236412708 0.126777840333 -0.666666666667 300.0 4.0 4.0 -0.0030257170461 0.5 1.0 -0.0040448874286 0.5 1.0 -0.00318907271264 0.5 1.0 -0.00150200843491 0.5 1.0 -0.0145542324702 0.5 1.0 1259.13306711
-0.355848252459 1.63254507029 0.855555555556 1.11379310345 2.9 3.26 1.966 1.0 -0.0306834678425 0.674004596526 24.4150440377 0.127908088755 -0.666666666667 300.0 4.0 4.0 -0.00303201663151 0.5 1.0 -0.00404039902319 0.5 1.0 -0.0031865125652 0.5 1.0 -0.00149655168974 0.5 1.0 -0.0145543917764 0.5 1.0 1258.59559303
-0.355911206355 1.63273701944 0.855555555556 1.14137931034 2.9 3.26 1.966 1.0 -0.0307140020091 0.673111626145 24.3993960492 0.129032992485 -0.666666666667 300.0 4.0 4.0 -0.00304277359024 0.5 1.0 -0.00403529829368 0.5 1.0 -0.00318282892746 0.5 1.0 -0.00148850164879 0.5 1.0 -0.0146164485913 0.5 1.0 1258.19956526
-0.355964516856 1.63220195887 0.855555555556 1.16896551724 2.9 3.26 1.966 1.0 -0.0307216462061 0.674980775027 24.3986808778 0.130082665325 -0.666666666667 300.0 4.0 4.0 -0.00304300660377 0.5 1.0 -0.00403118245611 0.5 1.0 -0.00318140412813 0.5 1.0 -0.00148660139062 0.5 1.0 -0.0145622473923 0.5 1.0 1257.87203355
-0.356024568164 1.63244502261 0.855555555556 1.19655172414 2.9 3.26 1.966 1.0 -0.030758853307 0.674385675055 24.3828708215 0.131236871344 -0.666666666667 300.0 4.0 4.0 -0.00305353533903 0.5 1.0 -0.0040265772201 0.5 1.0 -0.00317958352861 0.5 1.0 -0.00148369172671 0.5 1.0 -0.014515203976 0.5 1.0 1257.54533785
-0.356080107055 1.63177510705 0.855555555556 1.22413793103 2.9 3.26 1.966 1.0 -0.0307753538035 0.675379612569 24.3825350507 0.132312472935 -0.666666666667 300.0 4.0 4.0 -0.00305324014163 0.5 1.0 -0.00402275238853 0.5 1.0 -0.00317768294436 0.5 1.0 -0.00148016697074 0.5 1.0 -0.0145135713905 0.5 1.0 1257.16075882
-0.356133539491 1.63104168587 0.855555555556 1.25172413793 2.9 3.26 1.966 1.0 -0.0308000195709 0.67616402188 24.3834212186 0.133410746184 -0.666666666667 300.0 4.0 4.0 -0.0030512754526 0.5 1.0 -0.00401923542638 0.5 1.0 -0.00317608863556 0.5 1.0 -0.00147695690016 0.5 1.0 -0.014513908827 0.5 1.0 1256.6816004
-0.356186334416 1.63027592917 0.855555555556 1.27931034483 2.9 3.26 1.966 1.0 -0.030832360517 0.676591605478 24.3847637677 0.13452141079 -0.666666666667 300.0 4.0 4.0 -0.00304854702152 0.5 1.0 -0.00401596972506 0.5 1.0 -0.00317468495501 0.5 1.0 -0.00147400353573 0.5 1.0 -0.0145161458223 0.5 1.0 1256.09614254
-0.356277350244 1.62906259783 0.855555555556 1.30689655172 2.9 3.26 1.966 1.0 -0.030838309387 0.67578339081 24.3833458004 0.135645733086 -0.666666666667 300.0 4.0 4.0 -0.00305655390092 0.5 1.0 -0.00401201610643 0.5 1.0 -0.00317078401524 0.5 1.0 -0.00146972295154 0.5 1.0 -0.0145415204944 0.5 1.0 1255.4203868
-0.356342164495 1.62795991322 0.855555555556 1.33448275862 2.9 3.26 1.966 1.0 -0.0308607734909 0.675914196316 24.3838637259 0.136780015269 -0.666666666667 300.0 4.0 4.0 -0.00305734473429 0.5 1.0 -0.00400879618529 0.5 1.0 -0.00316923064623 0.5 1.0 -0.00146752969639 0.5 1.0 -0.0145335841319 0.5 1.0 1254.69420576
-0.356405322781 1.62680815653 0.855555555556 1.36206896552 2.9 3.26 1.966 1.0 -0.030881767487 0.676030361952 24.3848703878 0.13788287151 -0.666666666667 300.0 4.0 4.0 -0.0030579032926 0.5 1.0 -0.00400571905211 0.5 1.0 -0.00316777331487 0.5 1.0 -0.00146569309333 0.5 1.0 -0.0145254796119 0.5 1.0 1253.97243629
-0.356437927532 1.62640983783 0.855555555556 1.38965517241 2.9 3.26 1.966 1.0 -0.030932963382 0.675387054203 24.3808195053 0.138849012919 -0.666666666667 300.0 4.0 4.0 -0.00305614654922 0.5 1.0 -0.00400285370912 0.5 1.0 -0.00316741618787 0.5 1.0 -0.0014644514356 0.5 1.0 -0.014511822152 0.5 1.0 1253.31492489
-0.35650470983 1.62524189621 0.855555555556 1.41724137931 2.9 3.26 1.966 1.0 -0.0309384089902 0.675686227117 24.3793997939 0.139922153254 -0.666666666667 300.0 4.0 4.0 -0.00306106136405 0.5 1.0 -0.00399958554005 0.5 1.0 -0.00316589674971 0.5 1.0 -0.0014614799562 0.5 1.0 -0.0145024525791 0.5 1.0 1252.77542755
-0.356564051659 1.62409584245 0.855555555556 1.44482758621 2.9 3.26 1.966 1.0 -0.0309442858881 0.676195311455 24.378577211 0.140954060016 -0.666666666667 300.0 4.0 4.0 -0.00306407579192 0.5 1.0 -0.00399591555902 0.5 1.0 -0.00316393718337 0.5 1.0 -0.00145977140126 0.5 1.0 -0.0144979499966 0.5 1.0 1252.39469933
-0.356615672544 1.62314394298 0.855555555556 1.4724137931 2.9 3.26 1.966 1.0 -0.030952809253 0.676755759042 24.3784995971 0.141913197923 -0.666666666667 300.0 4.0 4.0 -0.00306567986353 0.5 1.0 -0.00399246556512 0.5 1.0 -0.00316220951676 0.5 1.0 -0.00145823235575 0.5 1.0 -0.0144951108724 0.5 1.0 1252.1962885
-0.356652826951 1.62243200934 0.855555555556 1.5 2.9 3.26 1.966 1.0 -0.0309634100664 0.676296123665 24.3887708857 0.142339034279 -0.666666666667 300.0 4.0 4.0 -0.00306023178164 0.5 1.0 -0.00399160219911 0.5 1.0 -0.00316057287199 0.5 1.0 -0.00146118778662 0.5 1.0 -0.0145035969483 0.5 1.0 1252.18581065
-0.355061468265 1.65828147651 0.911111111111 0.7 2.9 3.26 1.966 1.0 -0.0304440291595 0.678546768933 24.3351731915 0.1171730092 -0.666666666667 300.0 4.0 4.0 -0.00306735445504 0.5 1.0 -0.00401065340147 0.5 1.0 -0.00316392784239 0.5 1.0 -0.00109478854347 0.5 1.0 -0.0149991360228 0.5 1.0 1278.92626885
-0.355189914461 1.6555315343 0.911111111111 0.727586206897 2.9 3.26 1.966 1.0 -0.0305731720685 0.678484600339 24.3613592483 0.119466055338 -0.666666666667 300.0 4.0 4.0 -0.00304360046638 0.5 1.0 -0.00401131003985 0.5 1.0 -0.00316831324122 0.5 1.0 -0.0010953496179 0.5 1.0 -0.0149054868405 0.5 1.0 1275.90599362
-0.355309050337 1.65246864181 0.911111111111 0.755172413793 2.9 3.26 1.966 1.0 -0.0306689557236 0.679865238921 24.3955437703 0.121400237923 -0.666666666667 300.0 4.0 4.0 -0.00301547684892 0.5 1.0 -0.00401403955289 0.5 1.0 -0.00317296599069 0.5 1.0 -0.00109853081892 0.5 1.0 -0.0148190800289 0.5 1.0 1272.69683229
-0.355418582361 1.65046125461 0.911111111111 0.78275862069 2.9 3.26 1.966 1.0 -0.0307613116947 0.679762291516 24.4128254404 0.123111985816 -0.666666666667 300.0 4.0 4.0 -0.00299931709475 0.5 1.0 -0.004015073169 0.5 1.0 -0.00317663992544 0.5 1.0 -0.00110017372184 0.5 1.0 -0.0147363859789 0.5 1.0 1269.72407048
-0.355519049155 1.64918591424 0.911111111111 0.810344827586 2.9 3.26 1.966 1.0 -0.030852829441 0.678481015028 24.4144187057 0.124746142712 -0.666666666667 300.0 4.0 4.0 -0.00299361649243 0.5 1.0 -0.00401435134894 0.5 1.0 -0.00317943025402 0.5 1.0 -0.00109959051509 0.5 1.0 -0.0146561179674 0.5 1.0 1266.91050707
-0.355624572212 1.64729891279 0.911111111111 0.837931034483 2.9 3.26 1.966 1.0 -0.0309098071262 0.678742618752 24.4242717532 0.126264860513 -0.666666666667 300.0 4.0 4.0 -0.0029849376126 0.5 1.0 -0.00401495688081 0.5 1.0 -0.00318211969356 0.5 1.0 -0.00110107906032 0.5 1.0 -0.0145935965419 0.5 1.0 1264.00283897
-0.355739232546 1.64507354701 0.911111111111 0.865517241379 2.9 3.26 1.966 1.0 -0.0309531523325 0.679173831321 24.431867925 0.127884257123 -0.666666666667 300.0 4.0 4.0 -0.00297967087073 0.5 1.0 -0.00401506458296 0.5 1.0 -0.0031843977087 0.5 1.0 -0.00110252354021 0.5 1.0 -0.0145415236855 0.5 1.0 1260.91458284
-0.35585597421 1.64269744986 0.911111111111 0.893103448276 2.9 3.26 1.966 1.0 -0.0309850628402 0.679713972574 24.4372677131 0.129503271497 -0.666666666667 300.0 4.0 4.0 -0.00297723078777 0.5 1.0 -0.00401489160346 0.5 1.0 -0.0031861739939 0.5 1.0 -0.00110316876472 0.5 1.0 -0.0144957165906 0.5 1.0 1257.80189936
-0.355975938321 1.64029546028 0.911111111111 0.920689655172 2.9 3.26 1.966 1.0 -0.0309991153529 0.680855175504 24.4463975597 0.131024832046 -0.666666666667 300.0 4.0 4.0 -0.00297425658036 0.5 1.0 -0.0040152763086 0.5 1.0 -0.00318697879957 0.5 1.0 -0.00110460066295 0.5 1.0 -0.0144682839597 0.5 1.0 1254.926249
-0.356080357897 1.63857126558 0.911111111111 0.948275862069 2.9 3.26 1.966 1.0 -0.0310208049235 0.681253622668 24.4453346919 0.132497080555 -0.666666666667 300.0 4.0 4.0 -0.00297679386271 0.5 1.0 -0.00401385793313 0.5 1.0 -0.00318720759653 0.5 1.0 -0.00110418905361 0.5 1.0 -0.0144429198307 0.5 1.0 1252.49871396
-0.356185998438 1.63818286692 0.911111111111 0.975862068966 2.9 3.26 1.966 1.0 -0.0310632898982 0.680749166602 24.4375785055 0.133942062707 -0.666666666667 300.0 4.0 4.0 -0.00298448651618 0.5 1.0 -0.00401337238639 0.5 1.0 -0.00318642733624 0.5 1.0 -0.00110312473879 0.5 1.0 -0.0144427326666 0.5 1.0 1250.61340342
-0.356265325757 1.6370252798 0.911111111111 1.00344827586 2.9 3.26 1.966 1.0 -0.0310680237923 0.681216237263 24.4336993161 0.13508431447 -0.666666666667 300.0 4.0 4.0 -0.00298893989598 0.5 1.0 -0.00401034815318 0.5 1.0 -0.00318478616026 0.5 1.0 -0.00110227687425 0.5 1.0 -0.0144362246767 0.5 1.0 1249.26017574
