bias_lya*(1+beta_lya) beta_lya ap at alpha_lya SigmaNL_perp 1+f bao_amp bias_lls beta_lls L0_lls bias_gamma bias_prim lambda_uv Lpar_auto Lper_auto bias_Si3 beta_Si3 alpha_Si3 bias_Si2a beta_Si2a alpha_Si2a bias_Si2b beta_Si2b alpha_Si2b bias_Si2c beta_Si2c alpha_Si2c bias_CIVa beta_CIVa alpha_CIVa chi2
-0.355797048278 1.61451500591 0.706030150754 1.68347017153 2.9 3.26 1.966 1.0 -0.0301180557859 0.661377905196 24.3378330331 0.126567484856 -0.666666666667 300.0 4.0 4.0 -0.00315526325244 0.5 1.0 -0.00401820863956 0.5 1.0 -0.00315369142143 0.5 1.0 -0.00211587895483 0.5 1.0 -0.0146778520557 0.5 1.0 1265.47350352
-0.355807613982 1.61457090389 0.711055276382 1.67470607482 2.9 3.26 1.966 1.0 -0.0301317060975 0.661890588672 24.3415155679 0.126775096238 -0.666666666667 300.0 4.0 4.0 -0.00315160526822 0.5 1.0 -0.00401926930333 0.5 1.0 -0.0031537313312 0.5 1.0 -0.00210817378827 0.5 1.0 -0.0146815093138 0.5 1.0 1265.38113971
-0.355819013269 1.61469650978 0.71608040201 1.66662386257 2.9 3.26 1.966 1.0 -0.0301521180957 0.661645639626 24.3454440202 0.126835837352 -0.666666666667 300.0 4.0 4.0 -0.00314948602734 0.5 1.0 -0.00402059703873 0.5 1.0 -0.00315492552981 0.5 1.0 -0.00210065942905 0.5 1.0 -0.0146713843707 0.5 1.0 1265.25346542
-0.355829914115 1.61475083972 0.721105527638 1.65787881674 2.9 3.26 1.966 1.0 -0.0301719007134 0.661833586611 24.3486301899 0.127071397793 -0.666666666667 300.0 4.0 4.0 -0.00314663184557 0.5 1.0 -0.00402188029882 0.5 1.0 -0.00315664386265 0.5 1.0 -0.00209194354883 0.5 1.0 -0.01466540697 0.5 1.0 1265.09051157
-0.355844154263 1.6148431654 0.726130653266 1.64998868998 2.9 3.26 1.966 1.0 -0.030192721733 0.662229058209 24.3518660623 0.127345489543 -0.666666666667 300.0 4.0 4.0 -0.00314329355669 0.5 1.0 -0.00402240670691 0.5 1.0 -0.00315723580507 0.5 1.0 -0.00208168524701 0.5 1.0 -0.0146660257321 0.5 1.0 1264.89251215
-0.355859428938 1.61495764006 0.731155778894 1.64210569338 2.9 3.26 1.966 1.0 -0.0302154181495 0.662539869852 24.3547835885 0.127662310012 -0.666666666667 300.0 4.0 4.0 -0.00314014760208 0.5 1.0 -0.00402316296086 0.5 1.0 -0.00315853072932 0.5 1.0 -0.00207076840356 0.5 1.0 -0.0146603819041 0.5 1.0 1264.65990556
-0.355877196413 1.61511896857 0.736180904523 1.63449232186 2.9 3.26 1.966 1.0 -0.0302396778551 0.662899818197 24.3579169102 0.128017746812 -0.666666666667 300.0 4.0 4.0 -0.00313678657011 0.5 1.0 -0.00402391192711 0.5 1.0 -0.00315965248884 0.5 1.0 -0.00205883310252 0.5 1.0 -0.0146548595496 0.5 1.0 1264.39346381
-0.355896839672 1.61530553972 0.741206030151 1.62713486741 2.9 3.26 1.966 1.0 -0.0302651769955 0.663297141528 24.3611300261 0.128401846977 -0.666666666667 300.0 4.0 4.0 -0.00313325587077 0.5 1.0 -0.00402450595733 0.5 1.0 -0.00316051711745 0.5 1.0 -0.00204580280006 0.5 1.0 -0.0146514005036 0.5 1.0 1264.09424339
-0.355917149882 1.61547055216 0.746231155779 1.61997381902 2.9 3.26 1.966 1.0 -0.0302884239832 0.663684139894 24.3633156619 0.128797334942 -0.666666666667 300.0 4.0 4.0 -0.00313020118883 0.5 1.0 -0.00402488424362 0.5 1.0 -0.00316105275537 0.5 1.0 -0.00203165940532 0.5 1.0 -0.0146431718494 0.5 1.0 1263.76337299
-0.355939762776 1.61567466191 0.751256281407 1.61283857583 2.9 3.26 1.966 1.0 -0.0303162950776 0.664127374228 24.3659719892 0.129236517753 -0.666666666667 300.0 4.0 4.0 -0.0031264116516 0.5 1.0 -0.00402487850123 0.5 1.0 -0.0031617167702 0.5 1.0 -0.0020162758822 0.5 1.0 -0.0146375776987 0.5 1.0 1263.40215753
-0.355964399418 1.61589370836 0.756281407035 1.60607568858 2.9 3.26 1.966 1.0 -0.0303431517045 0.664618601714 24.368655448 0.129696133989 -0.666666666667 300.0 4.0 4.0 -0.00312306475222 0.5 1.0 -0.00402526928609 0.5 1.0 -0.00316268066437 0.5 1.0 -0.00200040372377 0.5 1.0 -0.0146305087696 0.5 1.0 1263.0121994
-0.355989847791 1.61624854726 0.761306532663 1.59941762186 2.9 3.26 1.966 1.0 -0.0303801891423 0.665083722317 24.3720215721 0.130215735008 -0.666666666667 300.0 4.0 4.0 -0.00311824324377 0.5 1.0 -0.00402481571138 0.5 1.0 -0.00316288557393 0.5 1.0 -0.00198359326736 0.5 1.0 -0.0146296365319 0.5 1.0 1262.59529309
-0.356028248025 1.61652230584 0.766331658291 1.5923323918 2.9 3.26 1.966 1.0 -0.0304110776223 0.666438193029 24.3746384335 0.130851964786 -0.666666666667 300.0 4.0 4.0 -0.00311187437374 0.5 1.0 -0.00402421404505 0.5 1.0 -0.00316257418944 0.5 1.0 -0.00196513175554 0.5 1.0 -0.014619809254 0.5 1.0 1262.1533705
-0.356043286026 1.61674692362 0.77135678392 1.58645813977 2.9 3.26 1.966 1.0 -0.0304372411434 0.66614934074 24.3757649548 0.131253371635 -0.666666666667 300.0 4.0 4.0 -0.00311165773829 0.5 1.0 -0.00402377663029 0.5 1.0 -0.0031639957784 0.5 1.0 -0.00194474702978 0.5 1.0 -0.0146187651139 0.5 1.0 1261.68800893
-0.356072593013 1.61708509052 0.776381909548 1.58004895804 2.9 3.26 1.966 1.0 -0.0304696604034 0.666660226138 24.3780323837 0.131807423404 -0.666666666667 300.0 4.0 4.0 -0.00310779654505 0.5 1.0 -0.00402349127658 0.5 1.0 -0.00316455963397 0.5 1.0 -0.00192350219976 0.5 1.0 -0.0146166005069 0.5 1.0 1261.20149945
-0.356103225212 1.61738349396 0.781407035176 1.57382725721 2.9 3.26 1.966 1.0 -0.0304997872006 0.667179267099 24.3793299299 0.132373155816 -0.666666666667 300.0 4.0 4.0 -0.00310465150015 0.5 1.0 -0.00402258551662 0.5 1.0 -0.00316482182646 0.5 1.0 -0.00190111719199 0.5 1.0 -0.0146096166704 0.5 1.0 1260.69568758
-0.356134642211 1.61768761679 0.786432160804 1.56767288674 2.9 3.26 1.966 1.0 -0.0305298815067 0.667729411223 24.380295251 0.132954518583 -0.666666666667 300.0 4.0 4.0 -0.00310158448908 0.5 1.0 -0.00402145988319 0.5 1.0 -0.00316504625834 0.5 1.0 -0.00187765292119 0.5 1.0 -0.0146014776154 0.5 1.0 1260.1725531
-0.356166521839 1.61798581376 0.791457286432 1.56159448852 2.9 3.26 1.966 1.0 -0.0305587349777 0.668318082596 24.3810566265 0.133540711849 -0.666666666667 300.0 4.0 4.0 -0.00309865104186 0.5 1.0 -0.00402012495415 0.5 1.0 -0.00316513888939 0.5 1.0 -0.00185311035295 0.5 1.0 -0.0145923427106 0.5 1.0 1259.63413112
-0.356200840667 1.61831847151 0.79648241206 1.55563731507 2.9 3.26 1.966 1.0 -0.0305903218039 0.668926834425 24.3821515948 0.13416746754 -0.666666666667 300.0 4.0 4.0 -0.00309531797361 0.5 1.0 -0.00401913071934 0.5 1.0 -0.00316554825709 0.5 1.0 -0.00182771801721 0.5 1.0 -0.0145839897976 0.5 1.0 1259.08235098
-0.356233725262 1.61863850865 0.801507537688 1.54960647654 2.9 3.26 1.966 1.0 -0.0306199495197 0.669529785901 24.3831954589 0.134781096945 -0.666666666667 300.0 4.0 4.0 -0.00309229330011 0.5 1.0 -0.00401740706275 0.5 1.0 -0.00316538432335 0.5 1.0 -0.00180041777453 0.5 1.0 -0.0145784889776 0.5 1.0 1258.51902465
-0.356270778237 1.61901309754 0.806532663317 1.54367384029 2.9 3.26 1.966 1.0 -0.0306517593571 0.670160447458 24.3838560102 0.13544092018 -0.666666666667 300.0 4.0 4.0 -0.00308906396991 0.5 1.0 -0.00401641419918 0.5 1.0 -0.00316559845284 0.5 1.0 -0.00177313596954 0.5 1.0 -0.0145668479986 0.5 1.0 1257.946055
-0.356306157268 1.61936793661 0.811557788945 1.53782394512 2.9 3.26 1.966 1.0 -0.0306839010508 0.670732074087 24.3847005825 0.13608478919 -0.666666666667 300.0 4.0 4.0 -0.00308595801986 0.5 1.0 -0.00401446261634 0.5 1.0 -0.00316536278997 0.5 1.0 -0.00174412758012 0.5 1.0 -0.0145618507095 0.5 1.0 1257.36516584
-0.356344095342 1.61968212616 0.816582914573 1.53199000374 2.9 3.26 1.966 1.0 -0.0307150537014 0.671184356927 24.3861953165 0.136731938429 -0.666666666667 300.0 4.0 4.0 -0.00308314658771 0.5 1.0 -0.00401247540589 0.5 1.0 -0.00316435048317 0.5 1.0 -0.00171446296536 0.5 1.0 -0.0145587041578 0.5 1.0 1256.77790099
-0.35639672196 1.62024904096 0.821608040201 1.52619700874 2.9 3.26 1.966 1.0 -0.0307500514508 0.672871197656 24.3886821606 0.137658279469 -0.666666666667 300.0 4.0 4.0 -0.00307726679031 0.5 1.0 -0.00401511497381 0.5 1.0 -0.00315943798201 0.5 1.0 -0.00168269008049 0.5 1.0 -0.0145239527541 0.5 1.0 1256.18601889
-0.356430351231 1.62050484928 0.826633165829 1.5205119465 2.9 3.26 1.966 1.0 -0.0307820808892 0.673120382729 24.3889015851 0.138275230836 -0.666666666667 300.0 4.0 4.0 -0.00307470827968 0.5 1.0 -0.00401316642108 0.5 1.0 -0.00315887076817 0.5 1.0 -0.00165202657361 0.5 1.0 -0.0145201910533 0.5 1.0 1255.59077182
-0.35646557845 1.62069365945 0.831658291457 1.51480536009 2.9 3.26 1.966 1.0 -0.0308145936542 0.673401843211 24.389645883 0.138937844701 -0.666666666667 300.0 4.0 4.0 -0.00307184650826 0.5 1.0 -0.00401090695541 0.5 1.0 -0.00315861969382 0.5 1.0 -0.0016205018955 0.5 1.0 -0.0145168606362 0.5 1.0 1254.99375879
-0.356503904674 1.62086312627 0.836683417085 1.50909263632 2.9 3.26 1.966 1.0 -0.0308491956565 0.673820697922 24.3910368821 0.139670604801 -0.666666666667 300.0 4.0 4.0 -0.00306840602438 0.5 1.0 -0.0040080553536 0.5 1.0 -0.00315890393024 0.5 1.0 -0.00158866979793 0.5 1.0 -0.014511126786 0.5 1.0 1254.39623885
-0.35653198263 1.62159046007 0.841708542714 1.50340284863 2.9 3.26 1.966 1.0 -0.0308736439847 0.674455048148 24.3883702092 0.14014448542 -0.666666666667 300.0 4.0 4.0 -0.00306785194702 0.5 1.0 -0.00400055241305 0.5 1.0 -0.00316273542402 0.5 1.0 -0.0015542465988 0.5 1.0 -0.0145234519627 0.5 1.0 1253.79926348
-0.356570082218 1.62198138366 0.846733668342 1.49768620164 2.9 3.26 1.966 1.0 -0.0309047028936 0.675122026396 24.388628253 0.140832064367 -0.666666666667 300.0 4.0 4.0 -0.00306488279188 0.5 1.0 -0.00399782305358 0.5 1.0 -0.00316224841653 0.5 1.0 -0.00152068045654 0.5 1.0 -0.0145162359463 0.5 1.0 1253.20425285
-0.35660824056 1.62237447498 0.85175879397 1.49197980305 2.9 3.26 1.966 1.0 -0.0309355645786 0.675790828684 24.3888761941 0.141519497251 -0.666666666667 300.0 4.0 4.0 -0.00306192423058 0.5 1.0 -0.00399500321303 0.5 1.0 -0.00316171833841 0.5 1.0 -0.00148688456342 0.5 1.0 -0.0145090888614 0.5 1.0 1252.61216019
