0.0001  84.566
0.00010202  86.222
0.00010408  87.91
0.00010618  89.631
0.00010833  91.386
0.00011052  93.175
0.00011275  94.999
0.00011503  96.859
0.00011735  98.755
0.00011972  100.69
0.00012214  102.66
0.00012461  104.67
0.00012712  106.72
0.00012969  108.81
0.00013231  110.94
0.00013499  113.11
0.00013771  115.32
0.00014049  117.58
0.00014333  119.88
0.00014623  122.22
0.00014918  124.62
0.0001522  127.05
0.00015527  129.54
0.00015841  132.07
0.00016161  134.66
0.00016487  137.29
0.0001682  139.98
0.0001716  142.72
0.00017507  145.51
0.0001786  148.35
0.00018221  151.26
0.00018589  154.21
0.00018965  157.23
0.00019348  160.3
0.00019739  163.44
0.00020138  166.63
0.00020544  169.89
0.00020959  173.21
0.00021383  176.6
0.00021815  180.05
0.00022255  183.57
0.00022705  187.15
0.00023164  190.81
0.00023632  194.54
0.00024109  198.34
0.00024596  202.21
0.00025093  206.16
0.000256  210.19
0.00026117  214.29
0.00026645  218.47
0.00027183  222.74
0.00027732  227.08
0.00028292  231.51
0.00028864  236.03
0.00029447  240.64
0.00030042  245.33
0.00030649  250.11
0.00031268  254.99
0.00031899  259.96
0.00032544  265.03
0.00033201  270.19
0.00033872  275.45
0.00034556  280.82
0.00035254  286.29
0.00035966  291.86
0.00036693  297.54
0.00037434  303.33
0.0003819  309.23
0.00038962  315.24
0.00039749  321.37
0.00040552  327.62
0.00041371  333.98
0.00042207  340.47
0.0004306  347.08
0.00043929  353.82
0.00044817  360.68
0.00045722  367.68
0.00046646  374.81
0.00047588  382.07
0.0004855  389.48
0.0004953  397.02
0.00050531  404.7
0.00051552  412.53
0.00052593  420.51
0.00053656  428.64
0.00054739  436.92
0.00055845  445.36
0.00056973  453.95
0.00058124  462.71
0.00059299  471.63
0.00060496  480.72
0.00061719  489.97
0.00062965  499.4
0.00064237  509
0.00065535  518.78
0.00066859  528.75
0.0006821  538.89
0.00069588  549.22
0.00070993  559.75
0.00072427  570.46
0.00073891  581.37
0.00075383  592.48
0.00076906  603.8
0.0007846  615.32
0.00080045  627.04
0.00081662  638.98
0.00083311  651.14
0.00084994  663.51
0.00086711  676.11
0.00088463  688.93
0.0009025  701.98
0.00092073  715.26
0.00093933  728.78
0.00095831  742.53
