bias_lya*(1+beta_lya) beta_lya ap at alpha_lya SigmaNL_perp 1+f bao_amp bias_lls beta_lls L0_lls bias_gamma bias_prim lambda_uv Lpar_auto Lper_auto bias_qso growth_rate drp Lpar_cross Lper_cross qso_evol_0 qso_evol_1 sigma_velo_lorentz qso_rad_strength qso_rad_asymmetry qso_rad_lifetime qso_rad_decrease bias_Si3 beta_Si3 alpha_Si3 bias_Si2a beta_Si2a alpha_Si2a bias_Si2b beta_Si2b alpha_Si2b bias_Si2c beta_Si2c alpha_Si2c bias_CIVa beta_CIVa alpha_CIVa qso_metal_boost chi2
-0.3528230294 1.660474126 0.550251256281 0.929637867902 2.9 3.26 1.966 1.0 -0.0253394182969 0.745294216712 23.2310319093 0.0799773589924 -0.666666666667 300.0 4.0 4.0 3.66676957224 0.97076 -0.806147247914 4.0 4.0 0.53 0.289 4.70467614237 0.600705700619 0.0 inf 300.0 -0.00408215859027 0.5 1.0 -0.0033447281345 0.5 1.0 -0.0027652537289 0.5 1.0 -0.00191303249928 0.5 1.0 -0.0254475023259 0.5 1.0 1.0 3876.64367275
-0.352710333112 1.66100863128 0.55527638191 0.927348850507 2.9 3.26 1.966 1.0 -0.0252485391582 0.743665718793 23.2152542639 0.0776555396422 -0.666666666667 300.0 4.0 4.0 3.66618128139 0.97076 -0.80653049236 4.0 4.0 0.53 0.289 4.70583504192 0.599759274075 0.0 inf 300.0 -0.00409608624846 0.5 1.0 -0.0033496342401 0.5 1.0 -0.00276569297309 0.5 1.0 -0.0019253564691 0.5 1.0 -0.0255111692041 0.5 1.0 1.0 3877.68342959
-0.352583435865 1.66164965397 0.560301507538 0.925311255021 2.9 3.26 1.966 1.0 -0.025150675354 0.741832692079 23.1978904053 0.0751354889262 -0.666666666667 300.0 4.0 4.0 3.66514716463 0.97076 -0.806912752756 4.0 4.0 0.53 0.289 4.70709091667 0.598620637684 0.0 inf 300.0 -0.00411121820044 0.5 1.0 -0.00335442458526 0.5 1.0 -0.00276525775078 0.5 1.0 -0.00193655168797 0.5 1.0 -0.025559974577 0.5 1.0 1.0 3878.83738418
-0.352458791644 1.66210725099 0.565326633166 0.923451495906 2.9 3.26 1.966 1.0 -0.0250492507912 0.740126287555 23.1830999346 0.0725556088229 -0.666666666667 300.0 4.0 4.0 3.66427657202 0.97076 -0.807375432115 4.0 4.0 0.53 0.289 4.70841773621 0.597494641277 0.0 inf 300.0 -0.00412560561464 0.5 1.0 -0.00335992175275 0.5 1.0 -0.0027655562518 0.5 1.0 -0.00194918092354 0.5 1.0 -0.0256191186651 0.5 1.0 1.0 3880.10644132
-0.352327418881 1.66277202769 0.570351758794 0.921846581205 2.9 3.26 1.966 1.0 -0.0249617927125 0.738089147917 23.1687133102 0.0699824552996 -0.666666666667 300.0 4.0 4.0 3.66329161694 0.97076 -0.807675756719 4.0 4.0 0.53 0.289 4.70942742118 0.596315493819 0.0 inf 300.0 -0.00413762655653 0.5 1.0 -0.0033661441414 0.5 1.0 -0.00276649589671 0.5 1.0 -0.00196136274024 0.5 1.0 -0.025682790327 0.5 1.0 1.0 3881.49002867
-0.352195569721 1.6632954181 0.575376884422 0.920481857445 2.9 3.26 1.966 1.0 -0.0248691763583 0.736138496512 23.1564550441 0.0673320901514 -0.666666666667 300.0 4.0 4.0 3.66229190351 0.97076 -0.80800823178 4.0 4.0 0.53 0.289 4.71052522006 0.595098626025 0.0 inf 300.0 -0.00414905003173 0.5 1.0 -0.00337279083157 0.5 1.0 -0.00276749807215 0.5 1.0 -0.00197408161428 0.5 1.0 -0.0257450695401 0.5 1.0 1.0 3882.98582626
-0.352062781813 1.66375872419 0.58040201005 0.919368858996 2.9 3.26 1.966 1.0 -0.0247774096399 0.734142853803 23.1457642409 0.0646566565548 -0.666666666667 300.0 4.0 4.0 3.66124545933 0.97076 -0.808300038609 4.0 4.0 0.53 0.289 4.71154212515 0.593862578695 0.0 inf 300.0 -0.00415884412636 0.5 1.0 -0.00338007617708 0.5 1.0 -0.00276861548913 0.5 1.0 -0.00198666528694 0.5 1.0 -0.0258088329955 0.5 1.0 1.0 3884.58994805
-0.351931141528 1.66419910815 0.585427135678 0.918572111562 2.9 3.26 1.966 1.0 -0.0246898672435 0.732156838986 23.1384519698 0.0619651370072 -0.666666666667 300.0 4.0 4.0 3.66007482604 0.97076 -0.808722962644 4.0 4.0 0.53 0.289 4.71260718884 0.592507479456 0.0 inf 300.0 -0.00416796441291 0.5 1.0 -0.00338767570456 0.5 1.0 -0.0027695909306 0.5 1.0 -0.00199971161131 0.5 1.0 -0.0258662872495 0.5 1.0 1.0 3886.2967082
-0.351802755664 1.6646519368 0.590452261307 0.918055282183 2.9 3.26 1.966 1.0 -0.0246074458341 0.730118465754 23.1339064064 0.0593030788496 -0.666666666667 300.0 4.0 4.0 3.6589364981 0.97076 -0.808857981175 4.0 4.0 0.53 0.289 4.71395057672 0.591199254135 0.0 inf 300.0 -0.00417402774724 0.5 1.0 -0.00339574527649 0.5 1.0 -0.00277098021249 0.5 1.0 -0.00201252888915 0.5 1.0 -0.0259252016189 0.5 1.0 1.0 3888.09857887
-0.351682280966 1.66507505156 0.595477386935 0.917844042636 2.9 3.26 1.966 1.0 -0.0245276513381 0.728164393895 23.1327973095 0.0566969774084 -0.666666666667 300.0 4.0 4.0 3.65762576633 0.97076 -0.809143827718 4.0 4.0 0.53 0.289 4.7150689882 0.589753012097 0.0 inf 300.0 -0.00417857236788 0.5 1.0 -0.00340467721234 0.5 1.0 -0.002771730449 0.5 1.0 -0.00202410375383 0.5 1.0 -0.0259808655604 0.5 1.0 1.0 3889.98634166
