#bias_lya*(1+beta_lya) beta_lya ap at alpha_lya SigmaNL_perp 1+f bao_amp bias_lls beta_lls L0_lls bias_gamma bias_prim lambda_uv Lpar_auto Lper_auto bias_qso growth_rate drp Lpar_cross Lper_cross qso_evol_0 qso_evol_1 sigma_velo_lorentz qso_rad_strength qso_rad_asymmetry qso_rad_lifetime qso_rad_decrease bias_Si3 beta_Si3 alpha_Si3 bias_Si2a beta_Si2a alpha_Si2a bias_Si2b beta_Si2b alpha_Si2b bias_Si2c beta_Si2c alpha_Si2c bias_CIVa beta_CIVa alpha_CIVa qso_metal_boost chi2
-0.352988862886 1.66989342419 0.855555555556 1.11379310345 2.9 3.26 1.966 1.0 -0.0262792258366 0.765399463027 23.6722270122 0.078137381749 -0.666666666667 300.0 4.0 4.0 3.66381850189 0.97076 -0.801110366058 4.0 4.0 0.53 0.289 4.72013449307 0.593384726015 0.0 inf 300.0 -0.00378728546666 0.5 1.0 -0.00347045417142 0.5 1.0 -0.00291490464162 0.5 1.0 -0.00119654139609 0.5 1.0 -0.0250158764206 0.5 1.0 1.0 3884.6844367
-0.353071101056 1.6687896204 0.855555555556 1.14137931034 2.9 3.26 1.966 1.0 -0.0263058087894 0.765559073098 23.664537663 0.0797110391092 -0.666666666667 300.0 4.0 4.0 3.66564285987 0.97076 -0.801149269938 4.0 4.0 0.53 0.289 4.71831345672 0.595674725703 0.0 inf 300.0 -0.00379500444098 0.5 1.0 -0.00346523055914 0.5 1.0 -0.00291278429311 0.5 1.0 -0.00119095065059 0.5 1.0 -0.0250102781815 0.5 1.0 1.0 3883.40078279
-0.353151747842 1.66742673012 0.855555555556 1.16896551724 2.9 3.26 1.966 1.0 -0.0263332711382 0.765687113303 23.6596574294 0.0812931240813 -0.666666666667 300.0 4.0 4.0 3.66788935095 0.97076 -0.801161275206 4.0 4.0 0.53 0.289 4.71644590095 0.598503351768 0.0 inf 300.0 -0.00380079639167 0.5 1.0 -0.00346012386147 0.5 1.0 -0.00291065094018 0.5 1.0 -0.00118576467131 0.5 1.0 -0.0250035272065 0.5 1.0 1.0 3882.0140748
-0.353238687832 1.66606693739 0.855555555556 1.19655172414 2.9 3.26 1.966 1.0 -0.0263638571893 0.764912439213 23.6559039824 0.082783175197 -0.666666666667 300.0 4.0 4.0 3.67086731471 0.97076 -0.801080512473 4.0 4.0 0.53 0.289 4.71478156975 0.602429172102 0.0 inf 300.0 -0.00380648814856 0.5 1.0 -0.00345754724134 0.5 1.0 -0.00290703119415 0.5 1.0 -0.00118108405469 0.5 1.0 -0.0249496920212 0.5 1.0 1.0 3880.56412978
-0.353321437886 1.66438053352 0.855555555556 1.22413793103 2.9 3.26 1.966 1.0 -0.0263953980605 0.76510501932 23.6579739543 0.0843637568208 -0.666666666667 300.0 4.0 4.0 3.67313915265 0.97076 -0.800898321879 4.0 4.0 0.53 0.289 4.71305552957 0.605413055077 0.0 inf 300.0 -0.00380758045761 0.5 1.0 -0.00345319744482 0.5 1.0 -0.00290544695698 0.5 1.0 -0.00117693360007 0.5 1.0 -0.0249265893375 0.5 1.0 1.0 3879.12346824
-0.353403682963 1.66267644887 0.855555555556 1.25172413793 2.9 3.26 1.966 1.0 -0.0264284503685 0.765275292124 23.6617035972 0.0859078159204 -0.666666666667 300.0 4.0 4.0 3.6750881648 0.97076 -0.800682928331 4.0 4.0 0.53 0.289 4.71147709908 0.608077186868 0.0 inf 300.0 -0.00380734270785 0.5 1.0 -0.00344919783295 0.5 1.0 -0.00290407051891 0.5 1.0 -0.00117334734241 0.5 1.0 -0.024897741339 0.5 1.0 1.0 3877.77454578
-0.353484714814 1.66102961623 0.855555555556 1.27931034483 2.9 3.26 1.966 1.0 -0.0264620692944 0.765420571685 23.6662982599 0.0873922984474 -0.666666666667 300.0 4.0 4.0 3.67654188913 0.97076 -0.80047402331 4.0 4.0 0.53 0.289 4.71008460363 0.610210419589 0.0 inf 300.0 -0.00380632046748 0.5 1.0 -0.00344556098849 0.5 1.0 -0.0029028790513 0.5 1.0 -0.00117033161084 0.5 1.0 -0.0248637668677 0.5 1.0 1.0 3876.58730077
-0.353563478257 1.65949149156 0.855555555556 1.30689655172 2.9 3.26 1.966 1.0 -0.0264949968798 0.765539797168 23.6709865001 0.0887970360558 -0.666666666667 300.0 4.0 4.0 3.67743693427 0.97076 -0.80031729469 4.0 4.0 0.53 0.289 4.70888532906 0.611721947357 0.0 inf 300.0 -0.00380506504436 0.5 1.0 -0.00344225991901 0.5 1.0 -0.0029018243273 0.5 1.0 -0.00116786793849 0.5 1.0 -0.0248262356097 0.5 1.0 1.0 3875.60561912
-0.353638882502 1.65809574876 0.855555555556 1.33448275862 2.9 3.26 1.966 1.0 -0.0265264080963 0.76563487012 23.6752770308 0.0901112687189 -0.666666666667 300.0 4.0 4.0 3.6778102188 0.97076 -0.800241247949 4.0 4.0 0.53 0.289 4.70786633865 0.612631102474 0.0 inf 300.0 -0.00380393087733 0.5 1.0 -0.0034392442471 0.5 1.0 -0.00290086339523 0.5 1.0 -0.00116591032571 0.5 1.0 -0.0247879683401 0.5 1.0 1.0 3874.84643342
-0.353709747945 1.65684935046 0.855555555556 1.36206896552 2.9 3.26 1.966 1.0 -0.0265547269168 0.765706772848 23.6785694476 0.0913208733107 -0.666666666667 300.0 4.0 4.0 3.67776647626 0.97076 -0.800259483369 4.0 4.0 0.53 0.289 4.70699975397 0.61304021915 0.0 inf 300.0 -0.00380336162315 0.5 1.0 -0.00343643852766 0.5 1.0 -0.00289991131866 0.5 1.0 -0.00116441976542 0.5 1.0 -0.0247498607631 0.5 1.0 1.0 3874.30639199
-0.353775013154 1.65576172268 0.855555555556 1.38965517241 2.9 3.26 1.966 1.0 -0.0265797113244 0.765761655463 23.6807493361 0.0924262643288 -0.666666666667 300.0 4.0 4.0 3.67744285148 0.97076 -0.800368836499 4.0 4.0 0.53 0.289 4.70624797064 0.61308335919 0.0 inf 300.0 -0.0038034381252 0.5 1.0 -0.00343377719897 0.5 1.0 -0.00289893147101 0.5 1.0 -0.00116333263834 0.5 1.0 -0.0247155998787 0.5 1.0 1.0 3873.96972883
-0.353833896403 1.65483310557 0.855555555556 1.41724137931 2.9 3.26 1.966 1.0 -0.0266011849118 0.765805753906 23.6817759398 0.0934293975338 -0.666666666667 300.0 4.0 4.0 3.67697388182 0.97076 -0.800546555938 4.0 4.0 0.53 0.289 4.70557215815 0.612898507283 0.0 inf 300.0 -0.00380418189387 0.5 1.0 -0.00343120076592 0.5 1.0 -0.00289788606961 0.5 1.0 -0.00116259255303 0.5 1.0 -0.0246876626696 0.5 1.0 1.0 3873.81546441
-0.353885961909 1.65405531102 0.855555555556 1.44482758621 2.9 3.26 1.966 1.0 -0.0266191009632 0.765845245478 23.6816899255 0.094335065661 -0.666666666667 300.0 4.0 4.0 3.67647767714 0.97076 -0.800771313586 4.0 4.0 0.53 0.289 4.70493008054 0.612611947396 0.0 inf 300.0 -0.00380557219807 0.5 1.0 -0.003428660319 0.5 1.0 -0.00289674711894 0.5 1.0 -0.00116214936823 0.5 1.0 -0.0246678592696 0.5 1.0 1.0 3873.81756626
-0.353931243037 1.65341140264 0.855555555556 1.4724137931 2.9 3.26 1.966 1.0 -0.0266336573722 0.76588712493 23.680641422 0.095152334729 -0.666666666667 300.0 4.0 4.0 3.67604890485 0.97076 -0.801017293084 4.0 4.0 0.53 0.289 4.70427897476 0.612331257766 0.0 inf 300.0 -0.0038075151518 0.5 1.0 -0.0034261213028 0.5 1.0 -0.00289550213565 0.5 1.0 -0.00116195580579 0.5 1.0 -0.0246569837738 0.5 1.0 1.0 3873.94651715
-0.353970176183 1.65287338968 0.855555555556 1.5 2.9 3.26 1.966 1.0 -0.0266451425686 0.765938369354 23.6788417945 0.0958937205643 -0.666666666667 300.0 4.0 4.0 3.67576152971 0.97076 -0.801265581637 4.0 4.0 0.53 0.289 4.70357689659 0.612147650851 0.0 inf 300.0 -0.00380989029842 0.5 1.0 -0.00342356153927 0.5 1.0 -0.00289415136647 0.5 1.0 -0.00116196995985 0.5 1.0 -0.0246550651874 0.5 1.0 1.0 3874.16812864
-0.351697609228 1.72650874634 0.911111111111 0.7 2.9 3.26 1.966 1.0 -0.0262800173974 0.766775760795 23.5414147538 0.0608662566655 -0.666666666667 300.0 4.0 4.0 3.60950005178 0.97076 -0.800314674489 4.0 4.0 0.53 0.289 4.81867295143 0.510294015855 0.0 inf 300.0 -0.00381938840296 0.5 1.0 -0.00347410952729 0.5 1.0 -0.0029084873686 0.5 1.0 -0.000823439364032 0.5 1.0 -0.0274553769971 0.5 1.0 1.0 3933.31982036
-0.351928515768 1.71941555196 0.911111111111 0.727586206897 2.9 3.26 1.966 1.0 -0.0264057416396 0.768270204778 23.5964020456 0.0643660656092 -0.666666666667 300.0 4.0 4.0 3.61601026698 0.97076 -0.798194783145 4.0 4.0 0.53 0.289 4.80633202186 0.52141806091 0.0 inf 300.0 -0.00378036506771 0.5 1.0 -0.00347608608167 0.5 1.0 -0.00291251068057 0.5 1.0 -0.000825305312825 0.5 1.0 -0.0269550847453 0.5 1.0 1.0 3926.90768255
-0.352149967677 1.71158169745 0.911111111111 0.755172413793 2.9 3.26 1.966 1.0 -0.0264910479295 0.768725334713 23.647008498 0.0674288027973 -0.666666666667 300.0 4.0 4.0 3.6253906408 0.97076 -0.796822491506 4.0 4.0 0.53 0.289 4.79418200632 0.535318560492 0.0 inf 300.0 -0.00374850437234 0.5 1.0 -0.00347335189849 0.5 1.0 -0.00291493058711 0.5 1.0 -0.000823539290201 0.5 1.0 -0.0264300394316 0.5 1.0 1.0 3918.95149651
-0.352352060588 1.70418306605 0.911111111111 0.78275862069 2.9 3.26 1.966 1.0 -0.0265505849066 0.769208506599 23.6867135382 0.0702243936312 -0.666666666667 300.0 4.0 4.0 3.63572320599 0.97076 -0.796364265137 4.0 4.0 0.53 0.289 4.78192837924 0.550012854289 0.0 inf 300.0 -0.00372522881189 0.5 1.0 -0.00347013296436 0.5 1.0 -0.00291704646769 0.5 1.0 -0.000821888842298 0.5 1.0 -0.0259675438713 0.5 1.0 1.0 3910.48671718
-0.35253165219 1.69753895677 0.911111111111 0.810344827586 2.9 3.26 1.966 1.0 -0.026588378057 0.769173270952 23.7105782278 0.0727099037186 -0.666666666667 300.0 4.0 4.0 3.64645218651 0.97076 -0.79630413812 4.0 4.0 0.53 0.289 4.77053828635 0.564698739836 0.0 inf 300.0 -0.00371320947177 0.5 1.0 -0.00346396657306 0.5 1.0 -0.00292009090662 0.5 1.0 -0.000818991232904 0.5 1.0 -0.0255773323085 0.5 1.0 1.0 3902.03891228
-0.352709123784 1.69114565998 0.911111111111 0.837931034483 2.9 3.26 1.966 1.0 -0.0266122270036 0.769993922791 23.7317057327 0.0751972775539 -0.666666666667 300.0 4.0 4.0 3.65600750362 0.97076 -0.796872762698 4.0 4.0 0.53 0.289 4.75911005761 0.578100988998 0.0 inf 300.0 -0.00370372223912 0.5 1.0 -0.00346101950734 0.5 1.0 -0.00292150950063 0.5 1.0 -0.000818019495823 0.5 1.0 -0.0252435674423 0.5 1.0 1.0 3893.85066154
-0.352881760744 1.68519642116 0.911111111111 0.865517241379 2.9 3.26 1.966 1.0 -0.0266245449674 0.770907336854 23.7458481061 0.0775906433882 -0.666666666667 300.0 4.0 4.0 3.66422936438 0.97076 -0.797458199432 4.0 4.0 0.53 0.289 4.74843436858 0.589845223378 0.0 inf 300.0 -0.00369969141569 0.5 1.0 -0.00345816546737 0.5 1.0 -0.00292264965463 0.5 1.0 -0.000817091406054 0.5 1.0 -0.0249588529879 0.5 1.0 1.0 3886.22603518
-0.353044693605 1.67986781908 0.911111111111 0.893103448276 2.9 3.26 1.966 1.0 -0.0266359064766 0.773314619384 23.7563299019 0.0800412929104 -0.666666666667 300.0 4.0 4.0 3.66949587099 0.97076 -0.798035471159 4.0 4.0 0.53 0.289 4.73812113391 0.598003811043 0.0 inf 300.0 -0.00369814910115 0.5 1.0 -0.00345789272876 0.5 1.0 -0.00292321703735 0.5 1.0 -0.000815941646222 0.5 1.0 -0.0247302736398 0.5 1.0 1.0 3879.62984762
-0.353191082252 1.6759399401 0.911111111111 0.920689655172 2.9 3.26 1.966 1.0 -0.0266379379717 0.774020166812 23.7556516867 0.0820127880675 -0.666666666667 300.0 4.0 4.0 3.67366237894 0.97076 -0.798365257072 4.0 4.0 0.53 0.289 4.73074261856 0.604469513043 0.0 inf 300.0 -0.00370281289253 0.5 1.0 -0.00345450891474 0.5 1.0 -0.00292369157859 0.5 1.0 -0.000815017237246 0.5 1.0 -0.024547677661 0.5 1.0 1.0 3874.48349703
-0.353316049475 1.67339713518 0.911111111111 0.948275862069 2.9 3.26 1.966 1.0 -0.0266433168461 0.774577145977 23.7484344792 0.0837057804525 -0.666666666667 300.0 4.0 4.0 3.67564615743 0.97076 -0.798538073288 4.0 4.0 0.53 0.289 4.72500833457 0.607956643601 0.0 inf 300.0 -0.00371113877701 0.5 1.0 -0.0034513681053 0.5 1.0 -0.00292332608909 0.5 1.0 -0.00081385522239 0.5 1.0 -0.0244319804151 0.5 1.0 1.0 3870.92247954
-0.353423512123 1.67196969338 0.911111111111 0.975862068966 2.9 3.26 1.966 1.0 -0.0266545279731 0.774983430351 23.7367155058 0.0852359563906 -0.666666666667 300.0 4.0 4.0 3.67599292191 0.97076 -0.798716290009 4.0 4.0 0.53 0.289 4.72095547299 0.609211683473 0.0 inf 300.0 -0.00372218281163 0.5 1.0 -0.00344838438176 0.5 1.0 -0.00292289695245 0.5 1.0 -0.00081292063296 0.5 1.0 -0.0243584902128 0.5 1.0 1.0 3868.75610172
-0.353520002946 1.67148433463 0.911111111111 1.00344827586 2.9 3.26 1.966 1.0 -0.0266702534273 0.774311708425 23.7222190753 0.0864866478835 -0.666666666667 300.0 4.0 4.0 3.67594999201 0.97076 -0.798804507863 4.0 4.0 0.53 0.289 4.71869379304 0.609704248855 0.0 inf 300.0 -0.00373474241487 0.5 1.0 -0.00344430829304 0.5 1.0 -0.00292180759514 0.5 1.0 -0.000812029463879 0.5 1.0 -0.0243192455307 0.5 1.0 1.0 3867.61079679
-0.353603065193 1.67116165447 0.911111111111 1.03103448276 2.9 3.26 1.966 1.0 -0.0266919300954 0.774622675164 23.7100337863 0.0878317998684 -0.666666666667 300.0 4.0 4.0 3.67507432795 0.97076 -0.798959436118 4.0 4.0 0.53 0.289 4.71687412107 0.60896809585 0.0 inf 300.0 -0.00374474545734 0.5 1.0 -0.00344092820946 0.5 1.0 -0.00292037029326 0.5 1.0 -0.000810782925921 0.5 1.0 -0.0243085251887 0.5 1.0 1.0 3867.10351754
-0.353678337732 1.67091682561 0.911111111111 1.05862068966 2.9 3.26 1.966 1.0 -0.0267163683066 0.774848306756 23.6992813012 0.0891530701282 -0.666666666667 300.0 4.0 4.0 3.67439766726 0.97076 -0.799107826616 4.0 4.0 0.53 0.289 4.71560456739 0.608314345513 0.0 inf 300.0 -0.00375367707527 0.5 1.0 -0.00343724699259 0.5 1.0 -0.00291865741594 0.5 1.0 -0.000809621712922 0.5 1.0 -0.0243152526118 0.5 1.0 1.0 3866.92504273
-0.353747837287 1.67054713436 0.911111111111 1.08620689655 2.9 3.26 1.966 1.0 -0.0267408445956 0.775002083178 23.6902383338 0.0904576600464 -0.666666666667 300.0 4.0 4.0 3.6741752732 0.97076 -0.799256981431 4.0 4.0 0.53 0.289 4.71462537186 0.608112450865 0.0 inf 300.0 -0.00376152766107 0.5 1.0 -0.00343331421695 0.5 1.0 -0.00291669917903 0.5 1.0 -0.000808699762239 0.5 1.0 -0.0243305485685 0.5 1.0 1.0 3866.85002848
-0.353813175544 1.66994057244 0.911111111111 1.11379310345 2.9 3.26 1.966 1.0 -0.0267642042466 0.775105066034 23.68320105 0.0917540698083 -0.666666666667 300.0 4.0 4.0 3.6745221528 0.97076 -0.799396177281 4.0 4.0 0.53 0.289 4.71376127182 0.608546017588 0.0 inf 300.0 -0.00376816685438 0.5 1.0 -0.00342922210094 0.5 1.0 -0.00291458130571 0.5 1.0 -0.000808128624629 0.5 1.0 -0.0243497512766 0.5 1.0 1.0 3866.72839718
-0.35387673705 1.66905506267 0.911111111111 1.14137931034 2.9 3.26 1.966 1.0 -0.026787787453 0.775183431553 23.6791400528 0.0930624040413 -0.666666666667 300.0 4.0 4.0 3.67542948638 0.97076 -0.799493524666 4.0 4.0 0.53 0.289 4.71290452606 0.609644900419 0.0 inf 300.0 -0.00377289582591 0.5 1.0 -0.00342510138416 0.5 1.0 -0.00291246897974 0.5 1.0 -0.000807963959651 0.5 1.0 -0.0243691415861 0.5 1.0 1.0 3866.47798361
-0.353939506954 1.66789153447 0.911111111111 1.16896551724 2.9 3.26 1.966 1.0 -0.0268107436401 0.77524189771 23.6776182247 0.0943730012097 -0.666666666667 300.0 4.0 4.0 3.67677313948 0.97076 -0.799518263805 4.0 4.0 0.53 0.289 4.71202416655 0.611295440233 0.0 inf 300.0 -0.00377601139018 0.5 1.0 -0.0034210510066 0.5 1.0 -0.00291040862115 0.5 1.0 -0.000808280207756 0.5 1.0 -0.0243841124952 0.5 1.0 1.0 3866.08109187
-0.354002514991 1.66651169722 0.911111111111 1.19655172414 2.9 3.26 1.966 1.0 -0.0268344940065 0.775288922489 23.6787982747 0.0956864525669 -0.666666666667 300.0 4.0 4.0 3.67833727597 0.97076 -0.799456570065 4.0 4.0 0.53 0.289 4.71112016509 0.61326356089 0.0 inf 300.0 -0.00377729878867 0.5 1.0 -0.00341719189377 0.5 1.0 -0.00290851498055 0.5 1.0 -0.000809109724472 0.5 1.0 -0.0243938200679 0.5 1.0 1.0 3865.57111214
-0.354066223851 1.66499947979 0.911111111111 1.22413793103 2.9 3.26 1.966 1.0 -0.0268596159829 0.77532355198 23.6823039099 0.0969911873645 -0.666666666667 300.0 4.0 4.0 3.67986776948 0.97076 -0.799311863779 4.0 4.0 0.53 0.289 4.71022022063 0.615262978951 0.0 inf 300.0 -0.00377695532076 0.5 1.0 -0.00341360722665 0.5 1.0 -0.00290684408581 0.5 1.0 -0.000810466970255 0.5 1.0 -0.0243964647873 0.5 1.0 1.0 3865.0158633
-0.354130134007 1.66344221982 0.911111111111 1.25172413793 2.9 3.26 1.966 1.0 -0.0268856040474 0.775339833865 23.6873507516 0.0982660686394 -0.666666666667 300.0 4.0 4.0 3.6811381418 0.97076 -0.79912873114 4.0 4.0 0.53 0.289 4.70935579741 0.61702737211 0.0 inf 300.0 -0.00377547736973 0.5 1.0 -0.00341033600122 0.5 1.0 -0.00290539168018 0.5 1.0 -0.000812348932735 0.5 1.0 -0.0243923430724 0.5 1.0 1.0 3864.49274144
-0.354192865646 1.66190812803 0.911111111111 1.27931034483 2.9 3.26 1.966 1.0 -0.026910712048 0.775332645192 23.6927209874 0.0994774693122 -0.666666666667 300.0 4.0 4.0 3.68200536298 0.97076 -0.798960939179 4.0 4.0 0.53 0.289 4.70853561035 0.618381387759 0.0 inf 300.0 -0.00377371174397 0.5 1.0 -0.00340737027578 0.5 1.0 -0.00290408551921 0.5 1.0 -0.000814771706428 0.5 1.0 -0.0243817766268 0.5 1.0 1.0 3864.06865166
-0.354253565875 1.66045729289 0.911111111111 1.30689655172 2.9 3.26 1.966 1.0 -0.0269348583259 0.775303448124 23.6980723358 0.100616079749 -0.666666666667 300.0 4.0 4.0 3.6824240282 0.97076 -0.798847106004 4.0 4.0 0.53 0.289 4.70775550187 0.619251988438 0.0 inf 300.0 -0.0037718747165 0.5 1.0 -0.00340469060156 0.5 1.0 -0.00290291584432 0.5 1.0 -0.00081768124663 0.5 1.0 -0.0243669011383 0.5 1.0 1.0 3863.78702542
-0.354310920015 1.65912273032 0.911111111111 1.33448275862 2.9 3.26 1.966 1.0 -0.0269571505322 0.775254462945 23.7028694117 0.101669630386 -0.666666666667 300.0 4.0 4.0 3.68244371777 0.97076 -0.798821523598 4.0 4.0 0.53 0.289 4.70699843156 0.619672468296 0.0 inf 300.0 -0.00377034157381 0.5 1.0 -0.00340224183767 0.5 1.0 -0.0029018277036 0.5 1.0 -0.000821027677665 0.5 1.0 -0.0243503349477 0.5 1.0 1.0 3863.66657024
-0.354363726498 1.65792263706 0.911111111111 1.36206896552 2.9 3.26 1.966 1.0 -0.026976985091 0.775191302389 23.7068089499 0.102632438846 -0.666666666667 300.0 4.0 4.0 3.68217235913 0.97076 -0.79889037121 4.0 4.0 0.53 0.289 4.70624364628 0.619742162315 0.0 inf 300.0 -0.0037693167142 0.5 1.0 -0.00339995968162 0.5 1.0 -0.00290076928796 0.5 1.0 -0.000824752420801 0.5 1.0 -0.024335033757 0.5 1.0 1.0 3863.70735452
-0.354410983365 1.65686485702 0.911111111111 1.38965517241 2.9 3.26 1.966 1.0 -0.0269939519015 0.775120639766 23.7097257759 0.103502999053 -0.666666666667 300.0 4.0 4.0 3.68173854973 0.97076 -0.799047727885 4.0 4.0 0.53 0.289 4.70547149023 0.619586758012 0.0 inf 300.0 -0.00376890809807 0.5 1.0 -0.00339777989486 0.5 1.0 -0.00289969332789 0.5 1.0 -0.000828796682495 0.5 1.0 -0.0243237854731 0.5 1.0 1.0 3863.89792512
-0.354452025371 1.65595031708 0.911111111111 1.41724137931 2.9 3.26 1.966 1.0 -0.0270078658156 0.775049860804 23.7115825532 0.104283372812 -0.666666666667 300.0 4.0 4.0 3.68126178115 0.97076 -0.79927353324 4.0 4.0 0.53 0.289 4.70466868433 0.619326517974 0.0 inf 300.0 -0.00376913325238 0.5 1.0 -0.00339564753657 0.5 1.0 -0.00289856200966 0.5 1.0 -0.00083310594984 0.5 1.0 -0.024318833241 0.5 1.0 1.0 3864.22153765
-0.354486609246 1.65517122032 0.911111111111 1.44482758621 2.9 3.26 1.966 1.0 -0.0270186901511 0.77498589306 23.712428911 0.104978794019 -0.666666666667 300.0 4.0 4.0 3.68083996199 0.97076 -0.799543211887 4.0 4.0 0.53 0.289 4.70382337007 0.619064558983 0.0 inf 300.0 -0.00376995867169 0.5 1.0 -0.00339352072014 0.5 1.0 -0.00289734895708 0.5 1.0 -0.000837632110208 0.5 1.0 -0.0243215776119 0.5 1.0 1.0 3864.65696973
-0.354514619582 1.65450932369 0.911111111111 1.4724137931 2.9 3.26 1.966 1.0 -0.0270261921236 0.774934866499 23.7122860559 0.105593397112 -0.666666666667 300.0 4.0 4.0 3.68054427319 0.97076 -0.799839609338 4.0 4.0 0.53 0.289 4.70292739588 0.618880064673 0.0 inf 300.0 -0.00377139100293 0.5 1.0 -0.00339137238893 0.5 1.0 -0.00289603118433 0.5 1.0 -0.000842350035739 0.5 1.0 -0.0243326791112 0.5 1.0 1.0 3865.18126109
-0.354537191652 1.65394667624 0.911111111111 1.5 2.9 3.26 1.966 1.0 -0.0270314568849 0.774901426869 23.7115466061 0.106147733654 -0.666666666667 300.0 4.0 4.0 3.68042249086 0.97076 -0.800134134682 4.0 4.0 0.53 0.289 4.70197452876 0.618834209698 0.0 inf 300.0 -0.00377314214992 0.5 1.0 -0.00338918853979 0.5 1.0 -0.00289463570471 0.5 1.0 -0.000847189383203 0.5 1.0 -0.024351646689 0.5 1.0 1.0 3865.76681287
-0.352632707982 1.7232737677 0.966666666667 0.7 2.9 3.26 1.966 1.0 -0.0268649693178 0.777751170947 23.6049686416 0.075862908157 -0.666666666667 300.0 4.0 4.0 3.62078212303 0.97076 -0.795928797124 4.0 4.0 0.53 0.289 4.79856815584 0.528534430733 0.0 inf 300.0 -0.00376843303103 0.5 1.0 -0.00343350293793 0.5 1.0 -0.00291890434579 0.5 1.0 -0.000589892958974 0.5 1.0 -0.0262936292587 0.5 1.0 1.0 3912.21254184
-0.352855129191 1.7149495477 0.966666666667 0.727586206897 2.9 3.26 1.966 1.0 -0.0269359801223 0.778241258751 23.6525634545 0.0789140144119 -0.666666666667 300.0 4.0 4.0 3.62980010377 0.97076 -0.794241972237 4.0 4.0 0.53 0.289 4.785841444 0.54234285744 0.0 inf 300.0 -0.00374025831633 0.5 1.0 -0.00343166814339 0.5 1.0 -0.0029215275966 0.5 1.0 -0.000592478698487 0.5 1.0 -0.0257777627042 0.5 1.0 1.0 3904.41964524
-0.353066659198 1.70628855415 0.966666666667 0.755172413793 2.9 3.26 1.966 1.0 -0.0269803471712 0.778704140055 23.6944011235 0.0817562449124 -0.666666666667 300.0 4.0 4.0 3.64075700167 0.97076 -0.793354572921 4.0 4.0 0.53 0.289 4.77233033721 0.558309759931 0.0 inf 300.0 -0.00371753408621 0.5 1.0 -0.00342954318929 0.5 1.0 -0.00292360321732 0.5 1.0 -0.000595449553628 0.5 1.0 -0.0252864444693 0.5 1.0 1.0 3895.31134951
-0.353256144619 1.69827662466 0.966666666667 0.78275862069 2.9 3.26 1.966 1.0 -0.0270029796219 0.779154969433 23.7270258622 0.084291600963 -0.666666666667 300.0 4.0 4.0 3.65221909941 0.97076 -0.793287913191 4.0 4.0 0.53 0.289 4.75948939128 0.574462696582 0.0 inf 300.0 -0.00370164451313 0.5 1.0 -0.00342715337852 0.5 1.0 -0.00292502801345 0.5 1.0 -0.000598696884704 0.5 1.0 -0.0248646795908 0.5 1.0 1.0 3886.0313671
-0.353428300578 1.6910810395 0.966666666667 0.810344827586 2.9 3.26 1.966 1.0 -0.0270117439107 0.779668640978 23.7515105725 0.0866060344596 -0.666666666667 300.0 4.0 4.0 3.66311651988 0.97076 -0.793758531059 4.0 4.0 0.53 0.289 4.74780339512 0.58957999432 0.0 inf 300.0 -0.00369151348122 0.5 1.0 -0.00342470913107 0.5 1.0 -0.0029260721966 0.5 1.0 -0.000602140739291 0.5 1.0 -0.0245183604851 0.5 1.0 1.0 3877.1446066
-0.353590735481 1.68454270882 0.966666666667 0.837931034483 2.9 3.26 1.966 1.0 -0.0270121952139 0.780288329507 23.7694473378 0.0888015494141 -0.666666666667 300.0 4.0 4.0 3.67275496279 0.97076 -0.79438649736 4.0 4.0 0.53 0.289 4.73722180308 0.602999818236 0.0 inf 300.0 -0.00368597649923 0.5 1.0 -0.00342240982939 0.5 1.0 -0.00292695726588 0.5 1.0 -0.000605768234257 0.5 1.0 -0.0242352043882 0.5 1.0 1.0 3868.91590472
-0.353744972684 1.67872093188 0.966666666667 0.865517241379 2.9 3.26 1.966 1.0 -0.027009400897 0.780990740382 23.7816581661 0.090900090539 -0.666666666667 300.0 4.0 4.0 3.68058487931 0.97076 -0.794908151684 4.0 4.0 0.53 0.289 4.72779077244 0.614132572094 0.0 inf 300.0 -0.00368410248854 0.5 1.0 -0.00342035780732 0.5 1.0 -0.00292774253871 0.5 1.0 -0.00060954597316 0.5 1.0 -0.0240080113507 0.5 1.0 1.0 3861.66544569
-0.353885925591 1.67398494877 0.966666666667 0.893103448276 2.9 3.26 1.966 1.0 -0.0270085801484 0.781691312941 23.788074517 0.0928369164446 -0.666666666667 300.0 4.0 4.0 3.6860841843 0.97076 -0.79525571957 4.0 4.0 0.53 0.289 4.71988552807 0.622278448186 0.0 inf 300.0 -0.00368522987143 0.5 1.0 -0.00341856494042 0.5 1.0 -0.00292835661101 0.5 1.0 -0.000613431541395 0.5 1.0 -0.0238388747246 0.5 1.0 1.0 3855.84396805
-0.354007266349 1.67067561488 0.966666666667 0.920689655172 2.9 3.26 1.966 1.0 -0.0270124361263 0.782294703701 23.7881396196 0.0945253453892 -0.666666666667 300.0 4.0 4.0 3.68898718966 0.97076 -0.795503420087 4.0 4.0 0.53 0.289 4.71390306253 0.6270073956 0.0 inf 300.0 -0.00368919704782 0.5 1.0 -0.00341692903339 0.5 1.0 -0.00292861683037 0.5 1.0 -0.000617390519776 0.5 1.0 -0.0237285016989 0.5 1.0 1.0 3851.80844355
