0 -197.998479127 2.72145641296 2.42957220929 198.017181229 -0.999905553138 2.42957220929 0.000626240003076 -0.00227535964461 0.00305055249733 0 8.16849470454e-06 0.00044356543367
1 -197.99879594 6.19339197461 2.42746646639 198.095636747 -0.999511141145 2.42746646639 0.000444508265021 0.00449408504738 0.00182413926513 0 8.1314007539e-06 0.000328295816629
2 -197.999719143 10.1305308046 2.42683476367 198.258710868 -0.998693667865 2.42683476367 0.000290862526911 -0.0017834193966 0.00123269402602 0 8.07495920238e-06 0.000209383553962
3 -197.998732817 14.1047033943 2.42787170767 198.500480742 -0.997472308764 2.42787170767 0.000191829753956 0.000304861784511 0.00115301227227 0 8.0021100653e-06 0.000129061247804
4 -197.999083382 18.0650522125 2.42731686976 198.821485589 -0.995863615022 2.42731686976 0.000135770893026 -0.0010122643724 0.00102237791815 0 7.89662933118e-06 8.45736722922e-05
5 -197.998567486 22.0506378828 2.42512587466 199.222647703 -0.993855717558 2.42512587466 9.82684383815e-05 -0.000220348774123 0.000794463315478 0 7.75844644728e-06 5.49047413856e-05
6 -197.999057421 26.0444936878 2.42690761245 199.70463788 -0.991459484978 2.42690761245 7.49116173305e-05 -0.00139092928142 0.00081163656709 0 7.61856986296e-06 3.7004121206e-05
7 -197.999171205 30.0516563521 2.42590443232 200.266756721 -0.988677174621 2.42590443232 5.87417574529e-05 -0.000344703536153 0.000868409877773 0 7.44316272938e-06 2.47004665525e-05
8 -197.998597901 34.0378864924 2.42579062747 200.903017617 -0.985543175257 2.42579062747 4.84327392184e-05 -0.000748619739266 0.000751095897262 0 7.25455349173e-06 1.74212530355e-05
9 -197.998951525 38.0330523568 2.42736612369 201.618694264 -0.982046591702 2.42736612369 4.1545803532e-05 -0.000438168344526 0.000593843572118 0 7.05671781265e-06 1.30576542107e-05
10 -197.997922861 42.0252012131 2.42839139183 202.408732505 -0.978208402427 2.42839139183 3.70538645682e-05 -0.000284274730766 0.000679184642652 0 6.84175537865e-06 1.04576172412e-05
11 -197.998367712 46.0272448281 2.42679630131 203.2777924 -0.974028522123 2.42679630131 3.37354957776e-05 0.000155947827699 0.000570125942257 0 6.60164884022e-06 8.80376594133e-06
12 -197.99836242 50.0247036367 2.42577399803 204.220034509 -0.969534467546 2.42577399803 3.19146203781e-05 -0.000151244382745 0.000603529657398 0 6.35482781599e-06 8.32583223389e-06
13 -197.998375433 54.0268375557 2.42648065756 205.23707231 -0.964730071446 2.42648065756 3.07914639996e-05 -0.000222561197206 0.000606242829274 0 6.10786376823e-06 8.44599095305e-06
14 -197.997617567 58.0270810619 2.42553101667 206.325467887 -0.959637312809 2.42553101667 3.0193589896e-05 -0.00055901472295 0.000580982929446 0 5.84923189692e-06 8.85148384854e-06
15 -197.998153617 62.0180691951 2.42633163261 207.483757779 -0.954282666439 2.42633163261 2.98987241246e-05 -6.38593199431e-05 0.000473862252075 0 5.59546883615e-06 9.4798898024e-06
16 -197.998609782 66.0212866327 2.42563314534 208.715739138 -0.948652030743 2.42563314534 2.97317148539e-05 -0.000385051799035 0.000478198421422 0 5.33477091238e-06 1.01985264226e-05
17 -197.997871444 70.0201968216 2.42602963129 210.014249657 -0.94278303385 2.42602963129 2.97601122188e-05 1.38673247767e-06 0.000544300741056 0 5.08012950914e-06 1.0944796744e-05
18 -197.998774285 74.0200309989 2.4264550549 211.382306751 -0.936685654198 2.4264550549 3.00534425129e-05 -0.000311964631778 0.000442440785246 0 4.82861808191e-06 1.18767165473e-05
19 -197.998492598 78.0165314001 2.42727067932 212.814431472 -0.930380948455 2.42727067932 3.01730478479e-05 -0.000127695659641 0.000443862433333 0 4.5831996586e-06 1.25663427125e-05
20 -197.997834625 82.0185455285 2.42635303282 214.313285465 -0.923871024586 2.42635303282 3.05680999264e-05 0.000510739293794 0.000405259032696 0 4.33739917301e-06 1.33348358994e-05
21 -197.998461778 86.0141496662 2.42605562565 215.87455804 -0.917192204468 2.42605562565 3.10842516274e-05 -0.000278268348484 0.000470300426121 0 4.10000311013e-06 1.40855663691e-05
22 -197.997407994 90.0114255081 2.42579149983 217.497196061 -0.910344646184 2.42579149983 3.1621705511e-05 -0.000125040114884 0.000417616653672 0 3.86963811247e-06 1.46344245458e-05
23 -197.997728079 94.0127653868 2.42526731122 219.183713765 -0.903341423855 2.42526731122 3.19709310267e-05 0.000328329145851 0.000347116137149 0 3.64574190545e-06 1.50353210678e-05
24 -197.99789897 98.0130369605 2.42591806676 220.929227154 -0.896205094821 2.42591806676 3.21419090968e-05 -9.23669822502e-05 0.000412451719655 0 3.43262752049e-06 1.54869466126e-05
25 -197.997166662 102.011276786 2.42567686623 222.73118012 -0.888951275503 2.42567686623 3.17075665716e-05 1.9205379125e-05 0.000364182745322 0 3.22564065064e-06 1.57861178904e-05
26 -197.997121805 106.012917981 2.4249787457 224.592072482 -0.881585532456 2.4249787457 3.04352107477e-05 -0.000203282613912 0.000393163978019 0 3.02614488168e-06 1.59427627766e-05
27 -197.997766093 110.010205959 2.42529798308 226.506866988 -0.874135820805 2.42529798308 2.88437157005e-05 -0.000645795121033 0.000428582866095 0 2.83792282254e-06 1.6117160443e-05
